Genome ID,Genome Name,Organism Name,Species,NCBI Taxon ID,Genome Status,Strain,MLST,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Sequences,Genome Length,GC Content,PATRIC CDS,BRC1 CDS,RefSeq CDS,Fermentation,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Date Inserted,Date Modified
326426.4,Bifidobacterium breve UCC2003,Bifidobacterium breve UCC2003,breve,326426,Complete,UCC2003,,,,2011-07-06T00:00:00Z,21690406,PRJNA13487,SAMN02604112,GCA_000220135.1,,CP000303,NC_020517.1,University College Cork,complete,,,,1,,1,,2422684,58,2071,,1854,,gut_human,infant nursing stool,isolated from an infant nursing stool,,,,"Human, Homo sapiens",,infant,,,,,,,+,Rod,No,No,Mesophilic,-,,Anaerobic,Host-associated,,Bifidobacterium breve UCC2003 . This strain (NCIMB 8807; UCC2003) was originally isolated from an infant nursing stool. This organism will used for comparative genomics with other Bifidobacterium species. ,,2014-12-08T22:10:28.318Z,2015-03-16T03:17:09.594Z
216816.152,Bifidobacterium longum,,longum,216816,Plasmid,,,,,2016-07-26T00:00:00Z,15725673,,,,,AB187597,,,,,,,,1,1,,3624,65.09,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-29T16:40:38.792Z,2017-12-29T16:40:38.792Z
216816.160,Bifidobacterium longum,,longum,216816,Plasmid,,,,,2016-07-26T00:00:00Z,,,,,,AY210701,,,,,,,,1,1,,3682,65.07,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-29T17:46:44.813Z,2017-12-29T17:46:44.813Z
216816.107,Bifidobacterium longum 105-A,,longum,216816,Complete,105-A,,,,2014-11-11T00:00:00Z,"22639142,22582061,24936363,25523770",PRJDB3123,SAMD00019943,GCA_000829295.1,"DRR023128,DRR023129",AP014658.1,NZ_AP014658.1,Tokyo University of Agriculture,,"PacBio RS II, Illumina GAIIx","740X, 253X","Celera Assembler v. 7.0, Velvet v. 0.7.55",1,,1,,2290145,60.06,1884,,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bifidobacteria are naturally found in the human large intestine and are used as probiotic bacteria due to their beneficial effects on human health. Bifidobacteria are known for difficulties in gene manipulation, especially in the generation of gene knockout mutants. Bifidobacterium longum 105-A shows high transformation efficiency and allows for gene knockout mutant generation through homologous recombination. Here, we report the complete genome sequence of the strain 105-A.",,2015-03-12T13:48:53.780Z,2015-03-16T03:17:09.594Z
1280702.3,Bifidobacterium longum AGR2137,Bifidobacterium longum AGR2137,longum,1280702,WGS,AGR2137,,,,2013-07-09T00:00:00Z,,PRJNA185722,SAMN02441228,GCA_000421385.1,,ATWX00000000,-,DOE Joint Genome Institute,WGS,Illumina HiSeq 2000,Unknown,Unknown program v. before 2013-05-07,,,49,,2267335,59.9,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Hungate 1000. A catalogue of reference genomes from the rumen microbiome.,,2014-12-08T22:10:28.517Z,2015-03-16T03:17:09.594Z
1263059.3,Bifidobacterium longum CAG:69,,longum,1263059,WGS,MGS:69,,,,2013-05-31T00:00:00Z,,PRJEB979,,GCF_000431755.1,,CAZE000000000,,DTU,,,,,,,117,,2035113,60.04,1829,,1686,,gut_human,"396 human stool samples we identified 7,381 such MetaGenomic Species","derived from 396 human stool samples we identified 7,381 such MetaGenomic Species",,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Metagenomic data acquired by deep sequencing is immensely complex, lacks apparent structure and is typically dominated by unknown species. Using an abundance co-variance strategy, we group highly co-varying genes into MetaGenomic Species, which represent a wide range of biological entities: bacterial genomes, plasmids, genomic islands, clonal variation and bacteriophages. Applying this concept to a new 3.9 million microbial gene catalogue derived from 396 human stool samples we identified 7,381 such MetaGenomic Species. They range in size from 3 to 6,319 genes, with 741 MetaGenomic Species resembling bacterial genomes in number of genes contained. The Meta-Genomic Species displays remarkable consistency in taxonomy and GC content. 247 of the MetaGenomic Species assemblies even pass the HMP high quality draft genome criteria. A large proportion (73%) of the MetaGenomic Species displays no sequence similarity to any previously sequenced organism. Smaller MetaGenomic Species are enriched for genes characteristic for bacteriophages and functions important for biotic interactions and show strong dependencies to gene-rich MetaGenomic Species. We present the first unsupervised structuring of a highly complex series of metagenomic samples into biological entities, including a global analysis of the genetic interdependencies between bacteria, plasmids, phages and genetic islands in the human distal gut.",,2016-01-17T15:31:17.714Z,2016-01-17T15:31:17.714Z
1298922.3,Bifidobacterium longum D2957,Bifidobacterium longum D2957,longum,1298922,WGS,D2957,, ,,2013-06-17T00:00:00Z,,PRJNA191039,SAMN02472064,GCA_000478525.1,,AQGL00000000,-,Utah State University,WGS,454,35.0x,Newbler v. 5-9-2011,,,13,,2329511,60.4,1985,,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,Gut probiotic used for stress response studies and genome comparison.,,2014-12-08T22:10:28.528Z,2015-03-16T03:17:09.594Z
205913.31,Bifidobacterium longum DJO10A,,longum,205913,Plasmid,DJO10A,,,,2016-07-24T00:00:00Z,16391088,PRJNA18773,SAMN02603512,GCA_000008945.1,,AF538868,,University of Minnesota,,,,,,1,1,,10073,62.18,12,,10,,,,,,,,,,,,,,,,,Positive,Bacilli,No,,Mesophilic,37-41,,Anaerobic,HostAssociated,,Bifidobacterium longum DJO10A. This strain has not been adapted to a synthetic media environment and will be used for comparative analysis.,,2017-12-29T16:50:35.479Z,2017-12-29T16:50:35.479Z
205913.32,Bifidobacterium longum DJO10A,,longum,205913,Plasmid,DJO10A,,,,2016-07-24T00:00:00Z,16391088,PRJNA18773,SAMN02603512,GCA_000008945.1,,AF538869,,University of Minnesota,,,,,,1,1,,3661,66.18,4,,3,,,,,,,,,,,,,,,,,Positive,Bacilli,No,,Mesophilic,37-41,,Anaerobic,HostAssociated,,Bifidobacterium longum DJO10A. This strain has not been adapted to a synthetic media environment and will be used for comparative analysis.,,2017-12-29T16:50:20.147Z,2017-12-29T16:50:20.147Z
205913.6,Bifidobacterium longum DJO10A,Bifidobacterium longum DJO10A,longum,205913,Complete,DJO10A,,,,2008-06-05T00:00:00Z,"16391088,18505588",PRJNA18773,,GCA_000008945.1,,"CP000605,AF538868,AF538869","NC_010816,NC_004252,NC_004253",Lactic Acid Bacteria Genome Consortium|University of Minnesota|DOE Joint Genome Institute,complete,,,,1,2,3,,2389526,60.2,2007,,2003,,,,,,,,,,,,,,,,,+,Rod,No,No,Mesophilic,37-41,Non-halophilic,Anaerobic,Host-associated,,Bifidobacterium longum DJO10A.This strain has not been adapted to a synthetic media environment and will be used for comparative analysis.,,2014-12-08T22:10:28.531Z,2015-03-16T03:17:09.594Z
205913.11,Bifidobacterium longum DJO10A (Prj:321),Bifidobacterium longum DJO10A,longum,205913,WGS,DJO10A,,,,2002-10-14T00:00:00Z,,PRJNA321,SAMN02441414,GCA_000166895.1,,AABM00000000,NZ_AABM00000000,DOE Joint Genome Institute,assembly,,,,,,120,,2344959,59.9,2017,,1907,,,,,,,,,,,,,,,,,+,Rod,No,No,Mesophilic,37-41,Non-halophilic,Anaerobic,Host-associated,,Bifidobacterium longum strain DJO10A. This strain is used for comparative genomics.,,2014-12-08T22:10:28.534Z,2015-03-16T03:17:09.594Z
1322347.4,Bifidobacterium longum E18,,longum,1322347,Complete,E18,,,,2015-03-23T00:00:00Z,,PRJNA197134,SAMN02471972,GCF_000497735.1,,AUYD01000000,,Ulm University,,454; ABI3730,19.6x,Newbler v. 2.3,1,,1,,2372966,59.96,2084,,1862,,gut_human,feces from a healthy adult,,Apr-00,Germany,Germany: Ulm,"Human, Homo sapiens",,,,,,,,,Positive,Bacilli,No,,Mesophilic,37C,,Anaerobic,HostAssociated,,This strain will be sequenced for comparative genome analysis.,,2016-01-17T15:33:52.002Z,2016-01-17T15:33:52.002Z
206672.24,Bifidobacterium longum NCC2705,,longum,206672,Plasmid,NCC2705,,,,2016-07-24T00:00:00Z,12381787,PRJNA328,SAMN02603675,GCA_000007525.1,,AF540971,,"Nestle Research Center, Switzerland",,,,,,1,1,,3626,64.81,3,,2,,gut_human,infant feces,isolated from infant feces,,,,"Human, Homo sapiens",,,,,,,,,Positive,Bacilli,No,,Mesophilic,37-41,,Anaerobic,HostAssociated,,Bifidobacterium longum strain NCC2705. This strain was isolated from infant feces. The genome of this strain is being sequenced for comparative genomics.,,2017-12-29T16:50:20.166Z,2017-12-29T16:50:20.166Z
206672.9,Bifidobacterium longum NCC2705,Bifidobacterium longum NCC2705,longum,206672,Complete,NCC2705,,,,2002-10-17T00:00:00Z,12381787,PRJNA328,SAMN02603675,GCA_000007525.1,,"AE014295,AF540971","NC_004307,NC_004943","Nestle Research Center, Switzerland",complete,,,,1,1,2,,2260266,60.1,1868,,1729,,gut_human,infant feces,isolated from infant feces,,,,"Human, Homo sapiens",,infant,,,,,,,+,Rod,No,No,Mesophilic,37-41,Non-halophilic,Anaerobic,Host-associated,,Bifidobacterium longum strain NCC2705. This strain was isolated from infant feces. The genome of this strain is being sequenced for comparative genomics.,,2014-12-08T22:10:28.553Z,2015-03-16T03:17:09.594Z
216816.112,Bifidobacterium longum strain 1173_BLON,,longum,216816,WGS,1173_BLON,,,,2015-07-10T00:00:00Z,,PRJNA267549,SAMN03197130,GCF_001053985.1,SRR1655362,JWAI01000000,,University of Washington,,Illumina HiSeq,26x,ABYSS v. 1.3.5,,,30,,1792971,46.85,1569,,,,,,,,United States,USA: WA,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,collected_by:UW clinical laboratory,2016-01-17T16:13:37.159Z,2016-01-17T16:13:37.159Z
216816.116,Bifidobacterium longum strain 121.2,,longum,216816,WGS,121.2,,,,2016-02-29T00:00:00Z,,PRJNA272371,SAMN04497913,GCA_001576955.1,,LSUK00000000,,National University of Singapore,,Illumina HiSeq; Illumina MiSeq; 454,161.0x,Velvet v. 1.2.10; SOAPdenovo v. 2;,,,234,,1872563,60.26,1726,,1609,,gut_human,"fecal sample PR121 from 1 month old male Malay infant, vaginally delivered, breastfeeding and formula feeding at 1 month of age, healthy",,16-Sep-2005,Singapore,Singapore,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Eczema is common chronic inflammatory skin disorder with significant impact on child health, and its prevalence is increasing worldwide. It is known that the interaction between gut microbes and the host immune system influences early life development of the immune system. We and others have shown that the composition of the stool microbiota signatures differ between eczema and healthy controls in infancy. The scope of work will include the identification of functional and structural gene composition present in the stools of infants with and without eczema by comparative metagenomics. The proposed study will provide the initial steps towards a comprehensive evaluation of the bacterial gene composition in stool microbiota in relation to development of eczema.",sample_type:metagenomic assembly,2016-03-18T09:12:53.870Z,2016-03-18T09:12:53.870Z
216816.146,Bifidobacterium longum strain 1886B,,longum,216816,WGS,1886B,,,,2017-03-31T00:00:00Z,,,,,,NAQL00000000,,,,,,,,,47,,2473746,60.22,2251,,2137,,milk_human,Human Milk,,,Italy,Italy,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,,,2017-05-28T06:08:36.872Z,2017-05-28T06:08:36.872Z
216816.145,Bifidobacterium longum strain 1890B,,longum,216816,WGS,1890B,,,,2017-03-31T00:00:00Z,,,,,,NAQH00000000,,,,,,,,,109,,2341670,59.9,2078,,1954,,gut_human,Infant Stool,,,Italy,Italy,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,,,2017-05-28T06:02:12.477Z,2017-05-28T06:02:12.477Z
216816.144,Bifidobacterium longum strain 1897B,,longum,216816,WGS,1897B,,,,2017-03-31T00:00:00Z,,,,,,NAQC00000000,,,,,,,,,55,,2453605,59.9,2275,,2143,,milk_human,Human Milk,,,Italy,Italy,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,,,2017-05-28T06:06:06.042Z,2017-05-28T06:06:06.042Z
216816.143,Bifidobacterium longum strain 1898B,,longum,216816,WGS,1898B,,,,2017-03-31T00:00:00Z,,,,,,NAQB00000000,,,,,,,,,41,,2474386,59.92,2159,,2049,,gut_human,Infant Stool,,,Italy,Italy,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,,,2017-05-28T05:49:25.029Z,2017-05-28T05:49:25.029Z
216816.262,Bifidobacterium longum strain 239-2,,longum,216816,WGS,239-2,,,,2018-08-10T00:00:00Z,28552417,PRJNA387952,SAMN07189844,GCA_003370255.1,,NJNZ01000000,,University of Saskatchewan,,Illumina MiSeq,22x,SOAPdenovo v. 2.04-r240,,,116,,2275165,59.731514,2121,,1969,,vaginal_human,vaginal fluid,,2012,Canada,Canada: Toronto,Homo sapiens,,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium isolates from the human vagina.,sample_type:cultured isolate,2018-09-30T13:58:32.148Z,2018-09-30T13:58:32.148Z
216816.126,Bifidobacterium longum strain 35624,,longum,216816,Complete,35624,,,,2016-09-06T00:00:00Z,,PRJNA301703,SAMN04254466,GCF_001719085.1,,CP013673,NZ_CP013673.1,Alimentary Health and University College Cork,,454,missing,Newbler v. 2.3,1,,1,,2264056,60,1913,,1733,,,,,,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,C,,,,,Determination of Bifidobacterium longum 35624 genome sequence for comparative analysis,,2016-11-15T22:08:41.804Z,2016-11-15T22:08:41.804Z
216816.117,Bifidobacterium longum strain 379,,longum,216816,WGS,379,,,,2016-03-21T00:00:00Z,,PRJNA298113,SAMN04155602,GCF_001595465.1,,LKUQ00000000,,N. Blokhina Nizhny Novgorod Research Institute of Epidemiology and Microbiology,,Illumina MiSeq,150.0x,SPAdes v. 3.6.0,,,24,,2387620,60.2,2089,,1934,,gut_human,healthy human gut,,23-Apr-1993,Russia,Russia: Nizhny Novgorod,"Human, Homo sapiens",,,,,,,,,,,,,,C,,,,,Genomic sequencing of B.longum 379 probiotic strain,sample_type:cell culture,2016-04-27T18:26:45.551Z,2016-04-27T18:26:45.551Z
216816.113,Bifidobacterium longum strain 981_BLON,,longum,216816,WGS,981_BLON,,,,2015-07-10T00:00:00Z,,PRJNA267549,SAMN03198202,GCF_001059475.1,SRR1656434,JULC01000000,,University of Washington,,Illumina HiSeq,14x,ABYSS v. 1.3.5,,,150,,3121288,64.76,2707,,,,,,,,United States,USA: WA,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,collected_by:UW clinical laboratory,2016-01-17T16:15:15.926Z,2016-01-17T16:15:15.926Z
216816.186,Bifidobacterium longum strain APC1461,,longum,216816,WGS,APC1461,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958347,GCA_002833315.1,,PJEG01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,37,,2418994,60.03,2112,,1987,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:38:03.690Z,2018-01-01T04:38:03.690Z
216816.181,Bifidobacterium longum strain APC1462,,longum,216816,WGS,APC1462,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958348,GCA_002833205.1,,PJEF01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,27,,2417784,60.26,2088,,1992,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:37:41.379Z,2018-01-01T04:37:41.379Z
216816.180,Bifidobacterium longum strain APC1464,,longum,216816,WGS,APC1464,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958349,GCA_002833185.1,,PJEE01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,31,,2346522,60.06,2008,,1918,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:37:57.124Z,2018-01-01T04:37:57.124Z
216816.179,Bifidobacterium longum strain APC1465,,longum,216816,WGS,APC1465,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958350,GCA_002833175.1,,PJED01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,57,,2452211,59.67,2168,,2032,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:38:07.033Z,2018-01-01T04:38:07.033Z
216816.185,Bifidobacterium longum strain APC1466,,longum,216816,WGS,APC1466,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958351,GCA_002833285.1,,PJEC01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,51,,2419982,59.83,2147,,2026,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:38:00.398Z,2018-01-01T04:38:00.398Z
216816.178,Bifidobacterium longum strain APC1468,,longum,216816,WGS,APC1468,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958352,GCA_002833135.1,,PJEB01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,45,,2395158,60.17,2126,,1994,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:37:47.437Z,2018-01-01T04:37:47.437Z
216816.176,Bifidobacterium longum strain APC1472,,longum,216816,WGS,APC1472,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958353,GCA_002833115.1,,PJEA01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,50,,2364041,60.18,2057,,1927,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:36:50.796Z,2018-01-01T04:36:50.796Z
216816.177,Bifidobacterium longum strain APC1473,,longum,216816,WGS,APC1473,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958354,GCA_002833125.1,,PJDZ01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,39,,2317071,59.84,1971,,1874,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:36:54.081Z,2018-01-01T04:36:54.081Z
216816.184,Bifidobacterium longum strain APC1476,,longum,216816,WGS,APC1476,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958355,GCA_002833265.1,,PJDY01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,48,,2532540,59.99,2266,,2151,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:38:10.547Z,2018-01-01T04:38:10.547Z
216816.175,Bifidobacterium longum strain APC1477,,longum,216816,WGS,APC1477,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958356,GCA_002833075.1,,PJDX01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,24,,2228807,59.81,1851,,1761,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:36:32.936Z,2018-01-01T04:36:32.936Z
216816.173,Bifidobacterium longum strain APC1478,,longum,216816,WGS,APC1478,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958357,GCA_002833055.1,,PJDW01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,21,,2223352,59.82,1852,,1766,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:37:00.573Z,2018-01-01T04:37:00.573Z
216816.174,Bifidobacterium longum strain APC1480,,longum,216816,WGS,APC1480,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958358,GCA_002833065.1,,PJDV01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,27,,2477750,59.89,2200,,2084,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:37:53.842Z,2018-01-01T04:37:53.842Z
216816.172,Bifidobacterium longum strain APC1482,,longum,216816,WGS,APC1482,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958359,GCA_002833035.1,,PJDU01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,72,,2337438,60.16,2032,,1899,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:36:57.236Z,2018-01-01T04:36:57.236Z
216816.169,Bifidobacterium longum strain APC1503,,longum,216816,WGS,APC1503,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958360,GCA_002832985.1,,PJDT01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,39,,2562703,59.7,2306,,2189,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:35:59.477Z,2018-01-01T04:35:59.477Z
216816.168,Bifidobacterium longum strain APC1504,,longum,216816,WGS,APC1504,,,,2017-12-11T00:00:00Z,,PRJNA394834,SAMN07958361,GCA_002832955.1,,PJDS01000000,,University College Cork,,Illumina,100x,Velvet v. 1.2.10,,,51,,2310288,60.21,1998,,1883,,gut_human,fecal sample,,30-Oct-2015,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and comparative analysis of 20 Bifidobacterium longum subsp. longum isolates,sample_type:Whole organism,2018-01-01T04:35:35.345Z,2018-01-01T04:35:35.345Z
